Clothing ID,Rating,Recommended IND,Department Name,Class Name,is_truncated,rating_rec_conflict,product_review_count,coverage_tier,Title,Review Text,keyword_label,all_matched_labels
1035,1,0,Bottoms,Jeans,False,False,135,sufficient,They look great but are poorly made,"I purchased these in january and today i am going back to retailer to request a refund; the fabric on the inner thighs are absolutely thread bare. i am 5'6 and wear a size 28. they fit comfortably with great stretch, but apparently the fabric is so cheap that if your thighs should happen to touch, you will wear holes through the thighs in very short order.

first they started piling, which i had never a pair of pilcro pants do before, and within 2 washes i could actually see through the f",MATERIAL_QUALITY,MATERIAL_QUALITY
1095,2,0,Dresses,Dresses,False,False,327,sufficient,Too small and too large at the same time,"Quality piece except the fit is way off. i have a 32 c bust and long narrow torso, larger on the bottom. i ordered the small. i frequently wear a small/extra small on top and i was busting out of this in the chest area. however, the fit then flares way out from the torso and it just looked dumpy and overpowered my 6 foot frame. i marked it as running small, which it does on top, but then it runs very large on bottom. wanted it to work, but didn't.",SIZING_ACCURACY,SIZING_ACCURACY
1089,2,0,Dresses,Dresses,False,False,92,sufficient,Wanted to love,"I've been looking for the perfect white eyelet maxi, feels like a perfect summer staple...but sadly this was not it. quality isn't great which is surprise on a $168 price tag. top of dress is lined but cheaply so it's somewhat see through. the dress was returned.",MATERIAL_QUALITY,MATERIAL_QUALITY
1035,2,0,Bottoms,Jeans,False,False,135,sufficient,Not truly legging jeans,"I really wanted to love these, i bought them in a rush because i needed to replace my skinny jeans asap. they were a little long and didn't quite hug my calves but i figured with hemming they would be fine. i was told they wouldn't stretch out much. well, they fit great at the waist but the legs are now huge on me and i can't get them to shrink. wish i spent a little more on a different skinny jean. too late to return, so my hoping to be going out jeans are now lazy day jeans.",FIT_CUT,FIT_CUT
945,1,0,Tops,Sweaters,False,False,70,sufficient,Disappointing,Ordered this vest on line and returned it due too poor quality .,MATERIAL_QUALITY,MATERIAL_QUALITY
871,4,0,Tops,Knits,False,True,54,sufficient,Cute but...,"Cute top in theory...ended up looking a little sloppy. the sleeves are a bit too ""blousey"" for my taste and i really wanted the lace-up to be cuter, somehow. still a cute top, received several compliments, but not for me.",UNDETERMINED,
857,4,0,Tops,Knits,True,True,71,sufficient,Tighter than expected,"I ordered this in green when it was on sale and was so excited to get it. i thought the color would compliment my complexion perfectly. i read the other reviews who mentioned this item fit closer to the body than what is shown on the model - i wish i would have listened. while it is a very comfortable piece and stretches, it is a lot tighter than i wanted and because of that it is a bit see through. i didn't want to have to wear a cami underneath and i am pretty curvy. this top does show many of",MATERIAL_QUALITY,MATERIAL_QUALITY
1049,2,0,Bottoms,Pants,False,False,32,sufficient,,"I would not recommend these pants if you have a curvy or athletic figure. these pants seem to be cut straight up and down. the fabric is not soft, the color is slightly more muted in person, and they are not as relaxed as they appear to be on the model.",UNDETERMINED,
1078,2,0,Dresses,Dresses,False,False,1024,sufficient,Meh,"It just isn't that flattering on me. it looks kind of old and dingy, even though it's brand new. it fits fine, but doesn't do much to highlight my curves. it just kind of hangs there. the length is somewhat awkward (i bought the petite version). maybe it would look good on someone tall and skinny, like the model. it's gathered around the stomach area and longer in the front, which reminded me of maternity wear. it does appear to be pretty well made; top part is lined. overall it's not terrible,",UNDETERMINED,
857,2,0,Tops,Knits,False,False,71,sufficient,Unimpressed,This top was much more fitted than expected and was not flattering. i would not recommend.,STYLE_EXPECTATION,STYLE_EXPECTATION
857,2,0,Tops,Knits,False,False,71,sufficient,Not as expected,"The material was thin, showed every lump you'd rather hide and clung to the body. even the sleeves were tight. looked inexpensive.",MATERIAL_QUALITY,MATERIAL_QUALITY
975,1,0,Jackets,Jackets,False,False,116,sufficient,Clown jacket.,"1. this looks so cute on the model, doesn't it? i have no idea where you wear a suit with hot pants, but it looks cute.

2. that said, keep in mind the model is probably 6 feet 10 inches tall. i'm 5 feet 6 inches tall, and this jacket came down to my knees. i'm not kidding. the 3/4 length sleeves were at my wrist, so more like 7/8 sleeves.

3. i'm normally a size 12 in cartonnier jackets, but this only comes s, m or l. the medium is really a size 10, which was too tight across the shoulders and",FIT_CUT,FIT_CUT
862,2,0,Tops,Knits,False,False,806,sufficient,Length is far too short,"I ordered an xxs and it is extremely short in length. another customer had a similar review, but i still took a chance that it would fit well. the sides of the shirt have slits, and because the shirt is too short, it shows the skin on my hips. the rest of the shirt fit fairly well, but i'll still need to return this top.",UNDETERMINED,
862,2,0,Tops,Knits,False,False,806,sufficient,"Cute colors, cute tee","I was really looking forward to these tees working, after reading the reviews. unfortunately, they had slits on the sides that came up higher than i was comfortable showing my sides just above my jeans. trying to keep it age appropriate.",UNDETERMINED,
1095,2,0,Dresses,Dresses,False,False,327,sufficient,Sizing is off,"I have to agree that the fit is unfortunate. i am using a size 2 in retailer and most dresses. i knew to size up based on reviews here. i tried the size 4 and i could barely button the top. the waist fit fine and the underarms was fitted nicely to the body. i sized up to a size 6 and the dress was oversized in the top, with gaping armholes. too bad because the color is beautiful and the style is adorable.",FIT_CUT,FIT_CUT
1095,2,0,Dresses,Dresses,False,False,327,sufficient,Pretty but sizing and cut is way off,"Runs small. i'm usually a size sm for retailer clothing (for reference, i'm 5'4, 129lbs, 36b). the tie around the waist of this dress is not a functional tie that you can relax a bit to give yourself more room around the waist. i could not fasten the buttons to close the dress on the size 8. the size 10 fit enough to fasten the buttons but there was a lot of extra fabric and the arm holes were very large. pretty, vibrant colors but size up and be warned of the large armholes.",FIT_CUT,FIT_CUT|SIZING_ACCURACY
1095,1,0,Dresses,Dresses,True,False,327,sufficient,Unusually poor design by hd in paris,"Normally, hd in paris brand is spot on for their dresses. this dress is a big thumbs down. as most of these reviewer's and myself point out, the large arm holes do not allow you to wear a regular bra because you don't just get a peak of your bra, you get to see the whole side of it. secondly, the bust of the dress would work only for an a-cup bra, too small for the average woman. the only bright spot with this dress is the brilliant colors available and the quality of the fabric itself - excelle",FIT_CUT,FIT_CUT
830,4,0,Tops,Blouses,True,True,112,sufficient,Adorable but runs small,"I agree with others that this top runs small. i am usually a 2/4 in retailer tops and the small was very tight around the chest area. however, it looked so cute on! i wanted to buy it so badly, but it just didn't work for me. the design is absolutely adorable but i could not lift my arms without the whole top riding up. they did not have a medium in the store so i couldn't see if a larger size would work. overall, such a cute top, just not appropriate for someone my age or practical for someone ch",FIT_CUT,FIT_CUT|SIZING_ACCURACY
1095,2,0,Dresses,Dresses,True,False,327,sufficient,"Tight in bust, sheer, and babydoll look","I pretty much am in agreement with the first, original reviewer on here. big disappointment, especially if you have hips and are busty.
_____________
pros:
- great breathable fabric.
- cute look overall.
- sash in front brings it all together.
- buttons are hidden under a panel of fabric, which is a nice touch.
____________
cons:
- runs very small in the bust. normally, i can wear a 10 or 12 with most of retailer's stuff. i tried on a 12 and it fit everywhere with entirely too much room i",SIZING_ACCURACY,SIZING_ACCURACY
1095,2,0,Dresses,Dresses,False,False,327,sufficient,Loved the color and fabric but fit was not great,I really loved this dress in the store when i tried it on the color and fabric were perfect for summer but once i got this home i noticed the placket wouldn't lay flat across the bust like shown in pictures. when i went up a size it was too large under the arms so this one will sadly have to go back to the store.,UNDETERMINED,
1081,2,0,Dresses,Dresses,False,False,581,sufficient,Not what i had hoped for,"On a positive note the dress was very well made, great quality as usual from retailer. however. this dress looked like a sack, i believe it may have been the combination of the drab color and the sack like shape. very plain and unflattering. for reference i am 5 5 140lbs 34c ...so i do have a shape it just did nothing for me. it had to go back.",STYLE_EXPECTATION,STYLE_EXPECTATION
1089,2,0,Dresses,Dresses,False,False,92,sufficient,Not exactly as pictured,"I received this dress in the mail yesterday. right away, i noticed the coloring wasn't quite the same as it appears in the images online. in person, the hints of brown appear more bronzy and shiny, as opposed to more muted. i was willing to look past that, but then i tried it on. i ordered a small, which is my typical size in retailer dresses. it ran quite large and was way to long for me (i am 5' 4''). overall, between the coloring and sizing, this dress wasn't a hit for me.",UNDETERMINED,
829,2,0,Tops,Blouses,False,False,527,sufficient,"Beautiful design; but, disappointing quality","It's a beautiful lace designed tank top in a vibrant navy blue; however, the lace on the hemlines were snagged. the top was much shorter than i had anticipated. i'm returning it to the store, unfortunately.",UNDETERMINED,
1094,2,0,Dresses,Dresses,False,False,756,sufficient,Lovely...not on me,"I saw this dress worn on the street and thought it was lovely, the perfect work dress. i then found it in the store and my size was already sold out, so i visited another retailer, and another to find it. unfortunately the color blocking on the chest was not very flattering for me, it seemed to overly accentuate it. i am 5'9"" a 36 dd size 12.
the colors, the fabric are all wonderful. but this dress is not for me.",STYLE_EXPECTATION,STYLE_EXPECTATION
1095,2,0,Dresses,Dresses,False,False,327,sufficient,,Unless you have the body of the model - tall and very thin and wear a really small size - don't even think about getting this dress! it's literally a heavy sack. it hit right above my knee in the front and basically mid-calf in the back. the material is nice but it's an awful shape!,UNDETERMINED,
1059,2,0,Bottoms,Pants,True,False,294,sufficient,Very unflattering!,"Given that i am petite with thighs (take a size 6p or 28p) these were not for me! the run small, are really tight from the thigh up, run longer that a petite should and are fairly thin. on top of that the zipper and hook in the back are really inconvenient. i was looking for something i could wear to work, and these were not the right style for that. plus they seemed cheaply made, like they wouldn't stand the test of time. i imagine if you are tall and skinny like the model, they would look good",MATERIAL_QUALITY,MATERIAL_QUALITY|SIZING_ACCURACY|STYLE_EXPECTATION
1095,2,0,Dresses,Dresses,True,False,327,sufficient,More of an a-line than straight,"There were no reviews when i purchased this dress. from the picture with the model, the dress looks to be a straight shift dress. i received mine yesterday and the dress flairs out and isn't straight. it is also pretty large. i ordered a medium as the smalls were sold out and i'm not sure i will keep it. still on the fence. dress is shorter than pictured as well. sleeves are shorter than shown. now, after having seen the dress and looking at the online picture, i think the model is holding her a",DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
834,2,1,Tops,Blouses,True,True,150,sufficient,Different than pictured,"I really wanted to like this top, just got it in mail today, but unfortunately it did not work well for me because i'm 6 ft tall and the blouse was too short. i like the look and how it feels and i haven't completely decided whether to return it, but here are the issues i have encountered with this top. the blouse is very pretty and has a nice refreshing style with good print and color, very soft too, unusual for rayon of this type, feels more like thin delicate cotton. i got my top in red, size",UNDETERMINED,
877,2,0,Tops,Knits,False,False,154,sufficient,Looks like maternity wear,"First, it's huge. i'm not big busted but it's so roomy that i looked like i was pregnant. not exactly what i was going for. nice color and soft fabric but would only work if you plan to tuck it in--and i'm short waisted so no tucking for me. back it went.",UNDETERMINED,
877,2,0,Tops,Knits,False,False,154,sufficient,Not that great,"This top is on the boxy side but the design is cute and i love the pink color. the problem i had with this shirt is the huge arm holes. one side you could see the top of my bra, the other side was below the side of my bra. you could also see the inside back of the shirt through this arm hole, it was that big. this went back, will not re-order. i usually order xs or xsp, this was an xsp.",FIT_CUT,FIT_CUT|STYLE_EXPECTATION
870,2,0,Tops,Knits,False,False,53,sufficient,Terrible fit,"This blouse was so cute, i really wanted to love it. as others mentioned, there is something wrong with the fit. i'm not a large person, but the top was tight even though i ordered a medium and a small.",UNDETERMINED,
870,1,0,Tops,Knits,False,False,53,sufficient,,Received this product with a gaping hole in it. very disappointed in the quality and the quality control at the warehouse,UNDETERMINED,
870,1,0,Tops,Knits,False,False,53,sufficient,,So unflattering! really disappointed. made me look 6 month pregnant and i'm a petite size 2.,STYLE_EXPECTATION,STYLE_EXPECTATION
870,1,0,Tops,Knits,False,False,53,sufficient,Something's wrong,"I really loved this top. however, i couldn't get it on. i tried on a medium (my usual size.) it's not that it was too small. something else is wrong with it. the large was way too big. too bad, i really wanted this look.",SIZING_ACCURACY,SIZING_ACCURACY
870,1,0,Tops,Knits,False,False,53,sufficient,Horrible fit,"This shirt looked cute until i tried it on... worst fit ever. im thin, and this style of top is usually quite flattering, but this one missed the mark big time.",UNDETERMINED,
860,2,0,Tops,Knits,False,False,288,sufficient,,"This top was too big for me. 5'4, 135lbs and ordered xxs. fit was fine and wanted it too work, but too overwhelming on me as well. will be going back.",UNDETERMINED,
877,2,0,Tops,Knits,False,False,154,sufficient,Nothing special,"I thought this would look great with skirts, but all my skirts are too dressy for this t-shirt. that's really all it is -- a nothing-special t-shirt. and it runs so big! i'm usually a large or xl in tops, but for this one i bought a medium, and it's still too big. i think a small would have been fine. but, as i mentioned, it doesn't go with any of my skirts, so it's not worth looking for a small.",UNDETERMINED,
834,2,0,Tops,Blouses,True,False,150,sufficient,00 petite is way too short on the sides,"I ordered the black & white, 00 petite. i'm 5' 2"", 96 lbs. and i order petite sizes all the time. the length for the size i ordered is about 23"" (on the back, from neckline) which is great for me; however, the length on the sides is way too short. the distance between the armpit on the blouse and the side hem is only 9.25"", so my skin shows on the sides all the time when wearing regular jeans. not at all the way it shows on the model. i would order 00, regular length, but then the sleeves will b",FIT_CUT,FIT_CUT
954,2,0,Tops,Sweaters,False,False,7,thin,Odd fit,I wanted to love this sweater but the fit is just awkward. it is very short and box and ends up being very short in the back. i am going to return this item.,UNDETERMINED,
877,2,1,Tops,Knits,False,True,154,sufficient,Cute shirt but runs large,This shirt runs very large. i will be returning for a smaller size.,SIZING_ACCURACY,SIZING_ACCURACY
1055,2,0,Bottoms,Pants,False,False,25,sufficient,Good quality - poor design,"Quality jumpsuit but poor design. the green made me look a bit like ""gumby the cartoon character""",UNDETERMINED,
945,2,0,Tops,Sweaters,False,False,70,sufficient,Way too big and bulky,"The quality of the garment is high--a nice substantial yarn and a pretty crochet pattern, but the cut was totally off for me. i'm usually an xs/s, and was swimming in the xs. the arms in particular were huge and drapey, and the whole thing just hung on me (for reference, i'm 5'4"", 120 lbs).",SIZING_ACCURACY,SIZING_ACCURACY
1025,2,0,Bottoms,Jeans,False,False,125,sufficient,By the end of the day these jeans shimmy down =(,"Bummer, i fell in absolute love with these gems until i realized how weak the stretch is by the end of the day. i purchased them on the 13th of feb and can't bare to wear them anymore.",UNDETERMINED,
855,2,0,Tops,Knits,False,False,26,sufficient,Hospital white lace on top of taupe sweatshirt,"The fit of the top is true to size, but i really don't like the taupe terrycloth-like sweatshirt under the white lace. the white lace is bright white and seems very sturdy, but it makes the sweatshirt underneath look very dirty and very noticeably taupe. it is terrible paired together. i also didn't like the feel of the terrycloth-like fabric against my skin. even though this is a good quality piece with a lot of interesting detail, i'm absolutely sending it back.",UNDETERMINED,
1055,1,0,Bottoms,Pants,False,False,25,sufficient,"Soooo cute, but short rise.","I saw this at the store today. very excited about it but i had no idea how to get it on! there is a side zipper so i attempted to step into the jumper through the collar but could never get my arms through! from what i could see on my body, it would have been too short in the crotch. i decided not to fight with it to put on entirely. i gave up. cute shade of green though.",FIT_CUT,FIT_CUT
1008,2,0,Bottoms,Skirts,False,False,186,sufficient,,"Oh dear. the elastic waistband just ruined this skirt for me--it made it look so cheap. i assumed from the photograph that the skirt was a knit over a structured lining with a real waistband with a zip. instead, it's a sweatshirt knit with no lining and elastic. it looked cheap and hung a bit baggy from the elastic waist, making it a no-go for me.",UNDETERMINED,
867,2,0,Tops,Knits,False,False,351,sufficient,This top looks amazing on the model- not me,I wanted to love this shirt. the fit was a little off and i wish it had come in a little at the waist to be more figure flattering before it flared out. the fabric is nice but wrinkles easily and in the white is see through.. sadly i will be returning.,MATERIAL_QUALITY,MATERIAL_QUALITY
1059,2,0,Bottoms,Pants,False,False,294,sufficient,Didn't work for me,"They look nice on the page, but they didn't work on my body. made me look big and boxy. maybe if you're super-skinny, they'll be fine.",STYLE_EXPECTATION,STYLE_EXPECTATION
106,2,0,Intimate,Sleep,False,False,1,thin,Not great quality :(,"I loved these pants - super soft and cozy and perfect for winter. i've worn them a handful of times and have washed them maybe twice max and they already have 2 holes! they don't say handwash and my washer/dryer is brand new and pretty gentle on my clothes. maybe i just ended up with a bad pair, but i found the quality to be disappointing :(",UNDETERMINED,
1055,4,0,Bottoms,Pants,False,True,25,sufficient,I'm not there yet,"This was about to be my first retailer splurge item, but i think i'm not there yet. for the rich price tag, these pants weren't going to be versatile enough for me. they're very light weight and even translucent in sunlight. perfect for a small subset of my days but not going to make the cut for casual friday. that light patch near the r knee is also a pocket- tended to flap open and look about as nonsensical as it is. if you're already on this level good for you! i had to send these back.",MATERIAL_QUALITY,MATERIAL_QUALITY
814,1,0,Intimate,Sleep,False,False,1,thin,Runs very small,"Ordered the biggest size available, the large. the arms are so tight, i couldn't get it on. looked like it may have fit in the body so i don't understand why so constricting in the arms. i don't have big arms, either. fabric is thin but the color is pretty. can't recommend. i'd pass on this one.",FIT_CUT,FIT_CUT|SIZING_ACCURACY
1118,5,0,Jackets,Outerwear,False,True,5,thin,Truly beautiful!,This jacket is high quality leather and will bring you years of wear! i made sure to add a little room to accommodate thick sweaters!,UNDETERMINED,
860,1,0,Tops,Knits,False,False,288,sufficient,Ugly design,"So i bought this, even after seeing the other reviews. because i love the designer and their things are normally cute and different. this fits just as others describe. it was not flattering to me at all, 5""2. had to go back.",STYLE_EXPECTATION,STYLE_EXPECTATION
920,2,0,Tops,Fine gauge,True,False,7,thin,"Overpriced, even on sale","I purchased the blue s (140lbs, 5'8"", 34b) and this was very large and boxy on me. not altogether unflattering but not so flattering that it justifies the price. the blue color is very pretty in person--darker and slightly marled. however, although this sweater is certainly cashmere (and very soft because of it), it is very thin--to the point that i consider this a ""top"" rather than a ""sweater."" the silk panel in back is pretty but, again, thin and unlined. i think that, even on sale, this is ov",STYLE_EXPECTATION,STYLE_EXPECTATION
860,2,0,Tops,Knits,False,False,288,sufficient,Give it a pass,"Pretty shirt on the hanger, but there's a goof in the design. when i tried it on my 3d self, there became this weird ruffle right beside/below the bust that you can barely see in the right of the photo, now that i know it's there. the tulip nature of the shirt is pretty in concept, but where the top layer starts makes the fabric stick out right by your bust and it's not flattering, and i'm just a 34 b.",STYLE_EXPECTATION,STYLE_EXPECTATION
860,2,0,Tops,Knits,False,False,288,sufficient,Costume material,"I ordered a small from the online shop knowing it would be drapey, but it's much more than drapey. and the front draping looks like halloween costume material - not chic or sophisticated. sadly, i will be returning this top.",UNDETERMINED,
1086,1,0,Dresses,Dresses,False,False,291,sufficient,Poor quality,Dress is much different in person. thin ribbed cotton. a little tight for xl. it looks like a throw back dress from contempos. returned and would not recommend,MATERIAL_QUALITY,MATERIAL_QUALITY
860,2,0,Tops,Knits,True,False,288,sufficient,"Good idea, poor execution","This tunic is a perfect length for leggings. the mauve color got rave reviews on my first wearing. and the mixed media and asymmetrical styling gave the garment a unique appeal and made it quite flattering. however, when i wore it a second time, i noticed two micro holes in the sleeve. one near my wrist and the other at the shoulder. since i take extreme care when laundering my clothes, it seems this will have to be a return as the jersey knit is not strong enough to hold up in the delicate cycl",UNDETERMINED,
168,4,0,Intimate,Sleep,True,True,2,thin,I wanted to fit to work!,"I tried this top on today because i was really hoping i could get the shorts and robe set. the shirt was softer than i was expecting, but when i tried it on it was an uncomfortable fit. there was some tightness in the armpit area, which is not where i would have expected it to be tight. the rest of it was comfortable and reasonable looseness so i don't think a size up would have been a good option for me. i like the design a lot so i was really disappointed it didn't fit. it is between a lightwe",FIT_CUT,FIT_CUT
984,1,0,Jackets,Jackets,False,False,175,sufficient,Looks great on the photo but was too big for me,"I wanted this jacket to fit on me like in the photo, but i guess my frame was still to petite. the fabric was also on the cheap end",DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
1084,2,0,Dresses,Dresses,True,False,72,sufficient,"Had high hopes & really wanted to love it, but...","It just didn't work for me. i don't know if it is my fair complexion and untanned legs, but this dress was a strike out. the orange floral design and beading is beautiful and the fitting i would say is pretty tts. for reference, i am 5'7"" and 145lbs with 36"" 30"" 40"" measurements and i purchased a medium. the chest and arms were not too tight like other reviews stated. the length is about the length in the picture and a lot of fabric to make it very flowy. overall, very good quality and beautiful",UNDETERMINED,
830,1,0,Tops,Blouses,False,False,112,sufficient,Lampshade,If you like to wear lampshades this is the shirt for you. beyond unflattering. boxy and seriously looks like lace was stitched to the bottom of a lampshade,STYLE_EXPECTATION,STYLE_EXPECTATION
1070,2,0,Bottoms,Pants,False,False,46,sufficient,Hugs in the wrong places,"I was very excited to receive these pants and wished they had worked out as the fabric is structured and yet comfortable. however, while stretchy they looked very tight on the thigh and yet were too big in the waist. i will acknowledge i'm a runner with somewhat muscular legs, but was hopeful these pants wouldn't cling to them. for reference, i'm 125 lbs and usually wear a size 25-26 in pants.",UNDETERMINED,
864,2,0,Tops,Knits,False,False,145,sufficient,Too fitted at bottom,"Perhaps i have gotten too used to flowy shirts, or the cut of this was not right for me, but it felt too fitted around the rear end and the shoulders didn't lay right on me. sizing up would have only made it too big in the shoulders so i returned. i am 5'5"", 135lbs, 34c, curvy/muscular frame and ordered a size small.",UNDETERMINED,
927,2,0,Tops,Sweaters,False,False,214,sufficient,"Shorter than pictured, sheds a lot","I ordered this in size xl. the ivory was as pictured. the lace details were well-done. but, the length was much shorter than on the model. i'm 5 ft. 5 1/2 in. for reference. even the sleeves were on the short side, above my wrists. the main problem is how much it shed. just in trying it on, there was fuzz everywhere so i returned it. i love when retailer mixes lace into the knit of sweaters. this one just didn't work out.",UNDETERMINED,
862,1,0,Tops,Knits,False,False,806,sufficient,Stuck!,"I was so excited when i ordered this, i love comfy clothing this looked perfect! when i received it, there was a weird smell with the top. convinced that this could be from storage or something, i washed it. the smell did not go away. i have washed it 3 times now and the smell will not disappear! i have not yet worn but as i have washed it, not able to return it. the top looks and feels great - just the weird smell. now i am 'stuck'!!",UNDETERMINED,
921,2,0,Tops,Sweaters,False,False,31,sufficient,Cropped and boxy,"It is a beautiful sweater, but it is cropped and boxy.",STYLE_EXPECTATION,STYLE_EXPECTATION
945,1,0,Tops,Sweaters,False,False,70,sufficient,Stiff and itchy,Loved the look of this sweater online. was disappointed when i took it out of the package i was surprised at how stiff and itchy it was. i ordered my usual medium and though at first they shipped the wrong size it was small all over. it felt cheep definelty not worth the high price. knew it was definitely going back,MATERIAL_QUALITY,MATERIAL_QUALITY
864,2,1,Tops,Knits,True,True,145,sufficient,Slouchy soft tee with one problem....,"I ordered these in both colors. the red is much deeper in person, more like a burgundy than pictured here. these tees are very slouchy. if you wanted a more fitted look, size down. these are very soft and very comfy and will pair well with ponte leggings and skinny jeans. the overall quality seems very good, although they are thinner than i thought they would be (they seemed like they would be thick and stiff to me based on the photos).
----------
overall these are very nice. but there is one is",UNDETERMINED,
369,1,0,Intimate,Intimates,False,False,1,thin,Not comfortable because of itchy tags,3 tags - one quite huge (about 2'' by 3'') - very itchy. so i cut out the tags and they are sewn with some kind of hard poky plasticy thread - now even more itchy! i will have to wear these inside out.,MATERIAL_QUALITY,MATERIAL_QUALITY
945,1,0,Tops,Sweaters,False,False,70,sufficient,Itchy!,"I tried this on in the store and i couldn't keep it on my body for more then 30 seconds. it's extremely itchy, which is a pity, because i do appreciate the design. :(",MATERIAL_QUALITY,MATERIAL_QUALITY
883,2,0,Tops,Knits,False,False,70,sufficient,A bit too swingy,"I wanted to like this top, as the fabric was nice and thick, but found that it dipped too low beneath the armpits, which would be ok if your lats are in perfect shape, but i've always found that cut made mine look a bit saggy (and i'm not heavy). not great enough to keep in my opinion.",FIT_CUT,FIT_CUT
1100,2,0,Dresses,Dresses,False,False,56,sufficient,Another synthetic fabric...,"So disappointed in the abundance of polyester fabrics that retailer carries these days. especially at this price point. the pattern and style of this dress is beautiful, but i will never spend two hundred dollars (or even half that) on a poly dress. please add more linen, cotton, and silk!",UNDETERMINED,
1078,4,0,Dresses,Dresses,False,True,1024,sufficient,Very roomy,For me this had too much material and was a little too tent like. a beautiful dress but not my style. i prefer more a line with not so much material.if you are looking for something roomy this is a good choice.,STYLE_EXPECTATION,STYLE_EXPECTATION|PERSONAL_FIT
1078,2,0,Dresses,Dresses,False,False,1024,sufficient,Not impressed,"After reading the glowing reviews i was excited to buy this on sale. i'm tall and lean, but found the dress looked slightly awkward and off on me compared to the model pictures. firstly, the top has a strange transition to the skirt, with extra fabric you have to either blouse over the skirt or bunch together. if you blouse it and lay flat, it invariably gets bunched as you wear it. this bunching changes the aesthetics of the color blocks, creating less clean lines. i also found the blue, black",UNDETERMINED,
1078,4,0,Dresses,Dresses,False,True,1024,sufficient,Pretty dress. fit was not for me.,"I love this maxi dress. it is fitted up top and very maxi like on the bottom. it was to much fabric for me, the dress made me look heavier than i am. i am 5'9' and 160. i fit in the medium. the dress just didn't do anything for my body type - curvy. i think you need to be fairly lean to look nice in this dress. sadly, i had to return. maeve makes great maxi's, unfortunately they don't fit me correctly.",STYLE_EXPECTATION,STYLE_EXPECTATION
1078,2,0,Dresses,Dresses,False,False,1024,sufficient,,"After reading the reviews, i had high hopes for this dress but was disappointed that it wasn't flattering on me. 
i'm 5'4"", 126 pounds and generally wear a size small, but the small of this dress looked more like a maternity outfit on me. it squeezed the bust a bit too much, and left open some of the areas just under the arms that could probably have used a teensy bit more coverage to be truly flattering.",STYLE_EXPECTATION,STYLE_EXPECTATION
1078,1,0,Dresses,Dresses,False,False,1024,sufficient,Elysian maxi dress,I was disappointed with the style and quality of this dress. it poofs out funny in the waste and it just looks very unflattering. i'm sending it back.,STYLE_EXPECTATION,STYLE_EXPECTATION
1097,2,0,Dresses,Dresses,False,False,16,thin,Huge - swallowed me whole,"I had high hopes for this tunic for an upcoming ny trip - to look stylish and beat the heat. it is huge. the tunic swallowed my whole. it came down nearly to my knees (i'm 5' 6) and it was gigantic - shapeless and did not look stylish at all. on the model it looks like it hits mid-thigh. i am a size 10 - and the l was like a giant trash bag on me. if i had time, i would try the medium,...",STYLE_EXPECTATION,STYLE_EXPECTATION
1078,4,0,Dresses,Dresses,False,True,1024,sufficient,Unflattering cut,"This was a nice dress, but it wasn't quite was i was looking for. the cut made me look too ""hippy"". maybe for someone that has no hips at all?",STYLE_EXPECTATION,STYLE_EXPECTATION
1075,2,0,Dresses,Dresses,False,False,69,sufficient,Awkward fit,"Beautiful dress, but has an unflattering fit. i purchased an xs and it's past my knees and the bottom of the dress is so heavy! would be a perfect maternity dress though!",STYLE_EXPECTATION,STYLE_EXPECTATION
1094,2,0,Dresses,Dresses,False,False,756,sufficient,Looked a bit like drapes,"Beautiful shape and colors but the fabric felt heavier than i imagined. sort of like heavy drapes. also, the length (as others mentioned) was too long. i am not normally a petite but the regular was too long. unfortunately, it has to go back.",UNDETERMINED,
1079,2,0,Dresses,Dresses,False,False,63,sufficient,Too much fabric,"Alas, i so wanted to love this. the photos of the models wearing it look gorgeous -- flowy, drapey, ultimate grecian goddess. but it just doesn't work unless you're super-skinny. too much material. almost bulky; strange looking. the print is so beautiful -- i love the pink floral, and i love the whole idea of the dress. but it just doesn't work. have to send it back. 

(i'm 5'6"", 135 pounds, 38-30-38, and i ordered a 10.)",STYLE_EXPECTATION,STYLE_EXPECTATION
1075,2,0,Dresses,Dresses,False,False,69,sufficient,Didn't meet expectations,"This ran a bit small; i'm normally a 2, this was a 4 and 'just' fit. the pattern was very 'digi,' the length was shorter than i hoped (i'm 5'1""), and the fabric, while structured, was just cheap and acrylic-feeling. pass.",UNDETERMINED,
1075,1,0,Dresses,Dresses,False,False,69,sufficient,Huge!!!!,"This could seriously fit a large and it's an xs. so frustrating!! this is the fourth retailer dress that is ordered that is just enormous. i get the whole ""loose fit"" style, but seriously??? you've taken it to a whole new level, retailer!!! another trip to the store to return another item. a complete waste of my time. ugh.",SIZING_ACCURACY,SIZING_ACCURACY
844,2,0,Tops,Blouses,False,False,50,sufficient,Didn't work,"This didn't work for me. the piece looked cheap, rode very high...needed to be longer. the piece looks incomplete for some reason to my eyes. it also does not seem quality for an retailer piece. this went back.",UNDETERMINED,
868,1,0,Tops,Knits,False,False,430,sufficient,"Super cute, really poor quality","I really loved the way this shirt looked on me. it's forgiving and flattering, and really lightweight. the fabric, however, couldn't even withstand half a day's wear without snagging 3 times and developing a hole right in the center. i have no idea how this happened, as i wasn't wearing or near anything that could have pulled at it. 

such a shame. this could have been a staple wardrobe piece for me.",MATERIAL_QUALITY,MATERIAL_QUALITY
